x,y,z,u,v
0.091435,-1.0987,-2.125,1.9893807,0.98273176
-0.08835,-1.0946,-2.125,1.9898158,0.98286927
-0.26469,-1.0622,-2.125,1.9905419,0.98302406
-0.43414,-1.0006,-2.125,1.9915328,0.98324245
-0.59088,-0.91059,-2.125,1.9927158,0.98354584
-0.73306,-0.79841,-2.125,1.9939125,0.983825
0.23508,-0.93186,-2.125,1.9926461,0.98611146
0.079333,-0.95834,-2.125,1.9924119,0.9859441
-0.075095,-0.95162,-2.125,1.9926046,0.9859469
-0.22648,-0.92297,-2.125,1.9930164,0.9859347
-0.37484,-0.87104,-2.125,1.9936328,0.9859345
-0.50815,-0.78737,-2.125,1.994478,0.9861093
-0.63175,-0.68883,-2.125,1.9953263,0.98622
-0.18854,-0.79532,-2.125,1.9940529,0.9874659
-0.063216,-0.82562,-2.125,1.9938395,0.98752433
-0.31463,-0.74537,-2.125,1.994421,0.9874018
-0.4278,-0.67029,-2.125,1.9948995,0.9874024
-0.5356,-0.58447,-2.125,1.995434,0.98736864
-0.14762,-0.68117,-2.125,1.9942333,0.98812884
-0.050907,-0.7139,-2.125,1.9941986,0.9882241
-0.24777,-0.62585,-2.125,1.9943429,0.9880217
-0.34747,-0.55836,-2.125,1.9945383,0.9878885
-0.44433,-0.48399,-2.125,1.9948442,0.987758
-0.099005,-0.58863,-2.125,1.9940233,0.9883239
-0.039691,-0.63656,-2.125,1.9941514,0.98841786
-0.17457,-0.52514,-2.125,1.9938731,0.98814267
-0.2597,-0.45251,-2.125,1.9937928,0.98791414
-0.3493,-0.38138,-2.125,1.9939015,0.98771805
-0.25956,-0.27763,-2.125,1.9929404,0.98744977
-0.16725,-0.35556,-2.125,1.9930129,0.98772615
-0.16329,-0.15942,-2.125,1.9920565,0.9870672
-0.060522,-0.25826,-2.125,1.9923706,0.98747236
-0.088134,-0.437,-2.125,1.9933453,0.9880714
0.014494,-0.36052,-2.125,1.9930004,0.9879764
-0.020694,-0.52406,-2.125,1.9937972,0.98839384
0.074772,-0.46298,-2.125,1.9936992,0.98843396
0.03084,-0.60715,-2.125,1.9941628,0.9885599
0.12643,-0.56581,-2.125,1.994288,0.9887165
0.16531,-0.67881,-2.125,1.9945538,0.98864084
0.20182,-0.80603,-2.125,1.9941322,0.9878664
0.052979,-0.70697,-2.125,1.9942927,0.9884186
0.067287,-0.82462,-2.125,1.9938828,0.9877024
-1.4179,-1.1036,-2.125,1.9582862,0.9477331
-1.5804,-0.85521,-2.125,1.9572406,0.9458932
-1.6997,-0.58349,-2.125,1.95765,0.9453603
-1.7726,-0.2958,-2.125,1.9598157,0.94659585
-1.7969,-2.3076e-05,-2.125,1.9623315,0.948692
-1.7723,0.29577,-2.125,1.9639761,0.9508057
-1.26,-0.98077,-2.125,1.9741958,0.9622999
-1.4045,-0.76003,-2.125,1.9748993,0.962034
-1.5106,-0.51859,-2.125,1.9761692,0.9624197
-1.5753,-0.26297,-2.125,1.9780812,0.9636765
-1.5969,-9.1021e-05,-2.125,1.9800153,0.965447
-1.575,0.26285,-2.125,1.9814161,0.9673516
-1.1173,-0.86967,-2.125,1.9850533,0.97279596
-1.2457,-0.67401,-2.125,1.9863791,0.9731626
-1.3399,-0.46,-2.125,1.9878072,0.97383237
-1.3972,-0.23338,-2.125,1.989305,0.9748892
-1.4162,-0.00021162,-2.125,1.9906125,0.97620636
-1.3965,0.23308,-2.125,1.991516,0.9776316
-0.98008,-0.76289,-2.125,1.9918177,0.9799739
-1.0933,-0.59138,-2.125,1.993128,0.98043424
-1.1762,-0.40385,-2.125,1.9943367,0.98103327
-1.2263,-0.20516,-2.125,1.9953878,0.98180026
-1.2427,-0.00049936,-2.125,1.99617,0.9826848
-1.2253,0.20448,-2.125,1.9966184,0.983622
-0.8564,-0.66621,-2.125,1.9950564,0.98410594
-0.95659,-0.51684,-2.125,1.9960929,0.98442596
-1.0292,-0.35341,-2.125,1.9969834,0.98483723
-1.0724,-0.18003,-2.125,1.9976692,0.9853397
-1.0866,-0.0010129,-2.125,1.9980949,0.9858921
-1.0707,0.17863,-2.125,1.9982595,0.9864785
-0.74022,-0.57459,-2.125,1.9961491,0.98633283
-0.82965,-0.44691,-2.125,1.996887,0.98647135
-0.89235,-0.30645,-2.125,1.9974828,0.9866973
-0.92873,-0.15721,-2.125,1.9978869,0.98698264
-0.94196,-0.002046,-2.125,1.998091,0.98728925
-0.92518,0.15423,-2.125,1.9980785,0.9876358
-0.798,-0.13798,-2.125,1.9971004,0.98756135
-0.76802,-0.26374,-2.125,1.9968932,0.9874348
-0.80554,-0.0042895,-2.125,1.997142,0.98771507
-0.78785,0.1311,-2.125,1.9970112,0.9878791
-0.67421,-0.12425,-2.125,1.9959228,0.9876291
-0.66042,-0.22672,-2.125,1.9959416,0.98760873
-0.67006,-0.010845,-2.125,1.99577,0.9876501
-0.65544,0.10852,-2.125,1.9956098,0.9876884
-0.56689,-0.12435,-2.125,1.9948189,0.9874984
-0.584,-0.20054,-2.125,1.9951553,0.98757106
-0.54744,-0.024763,-2.125,1.9944626,0.9874031
-0.5275,0.086768,-2.125,1.9942124,0.9873404
-0.39729,0.065515,-2.125,1.9929625,0.98697835
-0.42662,-0.054201,-2.125,1.9933288,0.98714906
-0.25073,0.046248,-2.125,1.9919401,0.9866809
-0.3008,-0.096084,-2.125,1.9924678,0.9869953
-0.47075,-0.16038,-2.125,1.9939742,0.9873797
-0.36329,-0.21242,-2.125,1.9932733,0.987336
-0.5233,-0.25004,-2.125,1.9947165,0.987562
-0.44088,-0.31267,-2.125,1.9942387,0.98759913
-0.53164,-0.40241,-2.125,1.9952219,0.98766303
-0.63187,-0.4873,-2.125,1.9959888,0.9873475
-0.60745,-0.31604,-2.125,1.9956329,0.9876129
-0.71629,-0.38266,-2.125,1.9965324,0.9873417
-1.6995,0.58351,-2.125,1.965066,0.9531706
-1.5804,0.85535,-2.125,1.9666013,0.95633227
-1.4182,1.1038,-2.125,1.9688655,0.96003866
-1.2171,1.3221,-2.125,1.9711823,0.96323484
-0.98286,1.5043,-2.125,1.9725323,0.9648219
-0.72178,1.6455,-2.125,1.9721013,0.96423954
-1.5104,0.51869,-2.125,1.9823325,0.96936446
-1.4047,0.76038,-2.125,1.983176,0.9715884
-1.2657,0.98524,-2.125,1.9837612,0.97347265
-1.0863,1.18,-2.125,1.9847325,0.9752929
-0.87424,1.338,-2.125,1.9855093,0.9763736
-0.64153,1.4627,-2.125,1.985102,0.9759362
-1.3395,0.46016,-2.125,1.9920135,0.97907436
-1.246,0.67467,-2.125,1.9923303,0.98053557
-1.1184,0.8706,-2.125,1.9926195,0.9818827
-0.95966,1.0422,-2.125,1.9928849,0.9828912
-0.775,1.1859,-2.125,1.9929106,0.9832675
-0.56885,1.297,-2.125,1.9924818,0.9828877
-1.1754,0.40408,-2.125,1.9967654,0.9845505
-1.094,0.59269,-2.125,1.9967397,0.98543334
-0.9878,0.76898,-2.125,1.9965682,0.98608196
-0.84784,0.92044,-2.125,1.9964905,0.98662704
-0.68112,1.0417,-2.125,1.9963927,0.9868743
-0.49929,1.1383,-2.125,1.9960082,0.9865843
-1.0273,0.35373,-2.125,1.9982067,0.9870428
-0.95732,0.51931,-2.125,1.9980273,0.9875556
-0.85995,0.66944,-2.125,1.997807,0.9879867
-0.73839,0.80075,-2.125,1.9975759,0.9882528
-0.59527,0.90925,-2.125,1.9973109,0.9882879
-0.43631,0.99453,-2.125,1.9969482,0.98803616
-0.88791,0.30687,-2.125,1.9979389,0.9879553
-0.82995,0.45156,-2.125,1.9977332,0.9882377
-0.74643,0.58105,-2.125,1.9974725,0.98846036
-0.64253,0.69508,-2.125,1.997205,0.9885724
-0.51595,0.78563,-2.125,1.9968858,0.98853
-0.37732,0.85966,-2.125,1.9965625,0.98831934
-0.55392,0.59536,-2.125,1.9962182,0.98832196
-0.64414,0.50135,-2.125,1.9965029,0.98830396
-0.44272,0.66858,-2.125,1.9958599,0.9882186
-0.32281,0.73479,-2.125,1.9955962,0.98804814
-0.47351,0.49658,-2.125,1.9950333,0.9878489
-0.55234,0.42947,-2.125,1.9953773,0.98791975
-0.37629,0.55492,-2.125,1.9946611,0.9877095
-0.26796,0.60794,-2.125,1.9943825,0.9875435
-0.41507,0.40617,-2.125,1.9940503,0.9874192
-0.48865,0.37925,-2.125,1.9945586,0.9875993
-0.32178,0.44435,-2.125,1.9935739,0.9872202
-0.21627,0.48652,-2.125,1.9932488,0.9870393
-0.16566,0.36755,-2.125,1.9923215,0.98664623
-0.28368,0.32738,-2.125,1.9927061,0.98684645
-0.10566,0.23348,-2.125,1.991613,0.9864112
-0.25497,0.19534,-2.125,1.9920895,0.9866315
-0.39596,0.30543,-2.125,1.9934275,0.98714083
-0.38902,0.18988,-2.125,1.9930203,0.9869744
-0.49813,0.30142,-2.125,1.9943335,0.98747003
-0.51188,0.20023,-2.125,1.9941877,0.98736775
-0.63192,0.22625,-2.125,1.9955053,0.98775965
-0.75679,0.26406,-2.125,1.9968599,0.9880416
-0.59984,0.33677,-2.125,1.9954674,0.9878568
-0.71362,0.3913,-2.125,1.9967366,0.98820186
-0.44105,1.7419,-2.125,1.9695139,0.9615617
-0.14833,1.7909,-2.125,1.965268,0.95760894
0.14844,1.791,-2.125,1.9608922,0.95382684
0.44115,1.7421,-2.125,1.9581251,0.9515421
0.72181,1.6456,-2.125,1.9577329,0.9511233
0.98276,1.5042,-2.125,1.9591931,0.9518927
-0.39189,1.5483,-2.125,1.9834318,0.97418636
-0.13172,1.5919,-2.125,1.9806964,0.9715651
0.13199,1.592,-2.125,1.9776611,0.9688471
0.39207,1.5485,-2.125,1.975347,0.9668283
0.64138,1.4624,-2.125,1.974445,0.9659141
0.87313,1.3364,-2.125,1.9749427,0.96591944
-0.34742,1.3732,-2.125,1.9913778,0.9817291
-0.11668,1.4121,-2.125,1.9896399,0.9800082
0.11713,1.4124,-2.125,1.9876342,0.9781322
0.34769,1.3737,-2.125,1.9859476,0.97657275
0.56862,1.2968,-2.125,1.9850836,0.97564715
0.77415,1.1848,-2.125,1.9851699,0.9753429
-0.30465,1.2052,-2.125,1.9952725,0.98582125
-0.10217,1.2401,-2.125,1.9941852,0.98470145
0.10288,1.2404,-2.125,1.9929404,0.9834663
0.30498,1.2061,-2.125,1.9918476,0.9823734
0.49871,1.1381,-2.125,1.9912195,0.9816271
0.67905,1.0393,-2.125,1.9912081,0.9812808
-0.26583,1.0537,-2.125,1.9964286,0.9875079
-0.088875,1.0855,-2.125,1.9957399,0.9867634
0.090078,1.0861,-2.125,1.9949763,0.985946
0.26646,1.056,-2.125,1.9943063,0.9852021
0.43543,0.99522,-2.125,1.9939284,0.9846738
0.59326,0.90816,-2.125,1.9939488,0.98439735
-0.22884,0.91141,-2.125,1.9961884,0.9879485
-0.075932,0.94181,-2.125,1.9957693,0.98745567
0.07816,0.94266,-2.125,1.9953184,0.98692256
0.23044,0.91799,-2.125,1.9949368,0.9864264
0.37539,0.86132,-2.125,1.994744,0.9860909
0.51238,0.78465,-2.125,1.9948242,0.98591346
0.19544,0.78935,-2.125,1.9946582,0.98682296
0.067379,0.81345,-2.125,1.994865,0.98713166
0.31761,0.73627,-2.125,1.9945552,0.9866119
0.43593,0.66822,-2.125,1.9946773,0.9865218
0.15668,0.66798,-2.125,1.9939842,0.98683333
0.057386,0.69728,-2.125,1.9941466,0.9870263
0.25893,0.61861,-2.125,1.9939142,0.98669964
0.36246,0.55679,-2.125,1.9940509,0.9866727
0.1129,0.56955,-2.125,1.9933057,0.9867208
0.050135,0.61646,-2.125,1.9935832,0.98687714
0.19632,0.51253,-2.125,1.9931575,0.9866138
0.2915,0.44945,-2.125,1.9932711,0.9866259
0.21755,0.33941,-2.125,1.9924862,0.98652416
0.11933,0.41682,-2.125,1.992435,0.98648864
0.13047,0.21447,-2.125,1.9917864,0.9864563
0.02246,0.31898,-2.125,1.9918293,0.98638934
0.038898,0.49843,-2.125,1.9927821,0.9866383
-0.055142,0.42891,-2.125,1.9923924,0.9865913
-0.020284,0.58183,-2.125,1.993375,0.98689777
-0.1128,0.53729,-2.125,1.9932255,0.9869448
-0.15627,0.65276,-2.125,1.9942361,0.98737425
-0.19305,0.7785,-2.125,1.9953117,0.98777896
-0.046206,0.68635,-2.125,1.994194,0.9872062
-0.062755,0.81144,-2.125,1.9951115,0.9874723
1.2168,1.3217,-2.125,1.9612699,0.95271397
1.4171,1.1029,-2.125,1.9628174,0.95271456
1.577,0.8534,-2.125,1.9635465,0.95190936
1.6982,0.58299,-2.125,1.9634135,0.9505164
1.7713,0.29555,-2.125,1.9637252,0.9499453
1.0808,1.1738,-2.125,1.9763489,0.9663519
1.2633,0.98306,-2.125,1.9776175,0.96634704
1.4123,0.76422,-2.125,1.9786435,0.9660107
1.5144,0.51987,-2.125,1.9799628,0.9661168
1.5811,0.26374,-2.125,1.9804329,0.96579146
0.95827,1.0405,-2.125,1.9860761,0.9754954
1.1147,0.86715,-2.125,1.9875184,0.9759106
1.2453,0.67372,-2.125,1.988827,0.9760934
1.3407,0.4602,-2.125,1.9900203,0.9762765
1.4006,0.23349,-2.125,1.990708,0.976276
0.84044,0.91213,-2.125,1.9918213,0.98131007
0.9814,0.76303,-2.125,1.9928038,0.98149866
1.0976,0.59373,-2.125,1.9939644,0.9817709
1.1767,0.404,-2.125,1.9952452,0.98228264
1.2294,0.20484,-2.125,1.9960662,0.98254436
0.73585,0.79785,-2.125,1.9943922,0.9843716
0.85797,0.66631,-2.125,1.9952022,0.98457855
0.95694,0.51755,-2.125,1.9962175,0.98493606
1.0296,0.35395,-2.125,1.9972537,0.98537654
1.0751,0.17937,-2.125,1.998086,0.9857845
0.63798,0.69018,-2.125,1.9952073,0.98590845
0.74499,0.57704,-2.125,1.995862,0.9860968
0.83488,0.45155,-2.125,1.9966869,0.98639834
0.89254,0.30803,-2.125,1.9975457,0.9868708
0.93159,0.15631,-2.125,1.9982994,0.9873239
0.76729,0.26768,-2.125,1.996959,0.987448
0.715,0.38682,-2.125,1.9962754,0.98705405
0.78998,0.13511,-2.125,1.9975144,0.9879077
0.64622,0.23353,-2.125,1.9959513,0.98754704
0.61481,0.33297,-2.125,1.9955391,0.9872222
0.65726,0.11926,-2.125,1.9962866,0.98792404
0.53898,0.21698,-2.125,1.9948978,0.98739094
0.54383,0.2951,-2.125,1.9949057,0.9872115
0.53,0.11288,-2.125,1.9949397,0.9876579
0.40541,0.12771,-2.125,1.9936522,0.9872458
0.27148,0.15665,-2.125,1.9925153,0.9868044
0.43784,0.24016,-2.125,1.9939113,0.98708326
0.32749,0.27969,-2.125,1.9930269,0.9867545
0.47716,0.33535,-2.125,1.9943163,0.9870018
0.38859,0.38831,-2.125,1.9936936,0.98677444
0.46188,0.48823,-2.125,1.994429,0.9867672
0.54889,0.59041,-2.125,1.9950598,0.9865562
0.54906,0.41333,-2.125,1.9949718,0.986963
0.64195,0.49375,-2.125,1.995615,0.9867489
